ID,STANAME,LAT,LON,COMID,GRP,COMID.DUP,eco3,ecos3.NA,AggEco,npdes,fwwd,strg,devl,cndp,wy1990,wy1991,wy1992,wy1993,wy1994,wy1995,wy1996,wy1997,wy1998,wy1999,wy2000,wy2001,wy2002,wy2003,wy2004,wy2005,wy2006,wy2007,wy2008,wy2009,wy2010,wy2011,wy2012,wy2013,wy2014,wy2015,wy2016,wy2017,wy2018
T07249800,"Lee Creek at Short, OK",35.565921,-94.53244,1540035,g2,FALSE,38,8.4.6,EastHghlnds,0,4.05,105,0.37,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T07249920,"Little Lee Creek near Nicut, OK",35.573144,-94.556329,1539341,g2,FALSE,38,8.4.6,EastHghlnds,0,2.48,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T07249985,"Lee Creek near Short, OK",35.51731,-94.464382,1539671,g2,FALSE,38,8.4.6,EastHghlnds,0,3.59,105,0.59,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T07250000,LEE CR NR VAN BUREN ARK,35.494533,-94.449659,1543313,g2,FALSE,38,8.4.6,EastHghlnds,0,3.59,105,0.59,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07250935,"Jones Creek at Winfrey, AR",35.73675,-94.10326,7752590,g2,FALSE,38,8.4.6,EastHghlnds,0,4.14,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
T07250965,"Frog Bayou at Winfrey, AR",35.72703,-94.10743,7753306,g2,FALSE,38,8.4.6,EastHghlnds,0,4.06,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T07250974,"Jack Creek near Winfrey, AR",35.70536,-94.08937,7753312,g2,FALSE,38,8.4.6,EastHghlnds,0,4.38,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T07252000,"MULBERRY RIVER NEAR MULBERRY, ARK.",35.577307,-94.015757,7752836,g2,FALSE,38,8.4.6,EastHghlnds,0,0.62,0,0.43,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T07257000,"BIG PINEY CREEK NEAR DOVER, ARK",35.549525,-93.158508,7765749,g2,FALSE,38,8.4.6,EastHghlnds,0,44.23,0,0.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07257006,"Big Piney Creek at Highway 164 near Dover, AR",35.505778,-93.181444,7766271,g2,FALSE,38,8.4.6,EastHghlnds,0,52.97,0,0.37,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T07257693,"Huckleberry Creek nr Augsburg, AR",35.39305556,-93.2205556,7769385,g3,FALSE,37,8.4.7,EastHghlnds,0,169.47,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
T07260000,"Dutch Creek at Waltreak, AR",34.987676,-93.613277,7805591,g2,FALSE,37,8.4.7,EastHghlnds,0,0.44,0,0.27,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T07260678,"East Fork Point Remove Creek nr Morrilton, AR",35.28416667,-92.6811111,7787336,g3,FALSE,37,8.4.7,EastHghlnds,0,3.4,3124.3,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
T07261000,"Cadron Creek near Guy, AR",35.2988,-92.403931,7817394,g2,FALSE,37,8.4.7,EastHghlnds,0,1.44,759.2,1.63,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T07261090,"Cypress Creek nr Birdtown, AR",35.2708333,-92.6302778,7817578,g3,FALSE,37,8.4.7,EastHghlnds,0,4,127.2,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
T07263295,"Maumelle River at Williams Junction, AR",34.876201,-92.774612,22846153,g2,FALSE,36,8.4.8,EastHghlnds,0,1.59,465,0.48,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T072632962,"Bringle Creek at Martindale, AR",34.88111,-92.68111,22846151,g2,FALSE,36,8.4.8,EastHghlnds,0,8.25,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
T072632971,"Yount Creek near Martindale, AR",34.88972,-92.64667,22846055,g2,FALSE,36,8.4.8,EastHghlnds,0,14.84,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
T072632982,"Reece Creek at Little Italy, AR",34.93,-92.59306,22845923,g2,FALSE,36,8.4.8,EastHghlnds,0,11.93,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
T07273100,"HOTOPHA CREEK NR BATESVILLE, MS",34.36388889,-89.8786111,15289204,g3,FALSE,74,8.3.6,SEPlains,0,3.39,30,2.55,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07275530,"PETERS (LONG) CREEK NR POPE, MS",34.21388889,-89.9819444,15275230,g3,FALSE,74,8.3.6,SEPlains,0,3.43,167.48,3.29,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07282075,"TOPASHAW CREEK CANAL NR HOHENLINDEN, MS",33.75805556,-89.1786111,18017188,g3,FALSE,65,8.3.5,SEPlains,0,0.74,165,0.28,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
T07287404,"HARLAND CREEK NR HOWARD, MS",33.10179419,-90.1734194,17997024,g3,FALSE,74,8.3.6,SEPlains,0,8.84,1896,0.46,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07290650,"BAYOU PIERRE NR WILLOWS, MS",32.017778,-90.876944,19138473,g2,FALSE,74,8.3.6,SEPlains,0,3.16,13385.7,1.48,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
T07291000,"HOMOCHITTO RIVER AT EDDICETON, MS",31.503056,-90.7775,19115892,g2,FALSE,74,8.3.6,SEPlains,0,0.6,0,0.35,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
T07292500,"HOMOCHITTO RIVER AT ROSETTA, MS",31.324722,-91.109444,19112978,g2,FALSE,74,8.3.6,SEPlains,0,0.47,137.5,0.7,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T07295000,"BUFFALO RIVER NR WOODVILLE, MS",31.226944,-91.295556,19104913,g2,FALSE,74,8.3.6,SEPlains,0,0.73,35,0.73,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1
T07299670,"Groesbeck Ck at SH 6 nr Quanah, TX",34.35452,-99.740372,13741403,g2,FALSE,27,9.4.2,WestPlains,0,1.75,71,1.14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07301410,"Sweetwater Ck nr Kelton, TX",35.473104,-100.12095,13754363,g2,FALSE,27,9.4.2,WestPlains,0,1.36,166,0.77,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07301500,"North Fork Red River near Carter, OK",35.168108,-99.507313,13756121,g2,FALSE,27,9.4.2,WestPlains,0,3.05,17139.77,0.87,0.59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07309435,"Jimmy Creek nr Meers, OK",34.79694,-98.58417,673192,g2,FALSE,27,9.4.2,WestPlains,0,2.63,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
T07311600,"N Wichita Rv nr Paducah, TX",33.950637,-100.064827,13525140,g2,FALSE,26,9.4.3,WestPlains,0,0.43,375,0.81,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
T07311630,"Middle Wichita Rv nr Guthrie, TX",33.795917,-100.075103,13525368,g2,FALSE,26,9.4.3,WestPlains,0,0.1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
T07311900,"Wichita Rv nr Seymour, TX",33.70037,-99.388691,13733388,g2,FALSE,26,9.4.3,WestPlains,0,1.33,108512,0.42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07315200,"E Fk Little Wichita Rv nr Henrietta, TX",33.812878,-98.085041,13660367,g2,FALSE,27,9.4.2,WestPlains,0,2.05,379,0.67,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07315700,"Mud Creek near Courtney, OK",34.004265,-97.566968,3132401,g2,FALSE,27,9.4.2,WestPlains,0,1.42,4887.5,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07325860,"Willow Creek near Albert, OK",35.233391,-98.46617,683417,g2,FALSE,27,9.4.2,WestPlains,0,6.58,140.6,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
T073274406,"Little Washita River ab SCS Pond No 26 nr Cyril,OK",34.914788,-98.250884,686141,g2,FALSE,27,9.4.2,WestPlains,0,6.58,0,0.64,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
T073274408,"Little Washita River Tributary near Cyril, OK",34.92589885,-98.2336611,685695,g3,FALSE,27,9.4.2,WestPlains,0,6.58,0,1.02,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T073274458,"Little Washita River Tributary near Cement, OK",34.8625681,-98.1411577,685987,g3,FALSE,27,9.4.2,WestPlains,0,6.3,0,1.33,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07329780,"Honey Creek below Turner Falls near Davis, OK",34.431755,-97.147241,19959914,g2,FALSE,29,9.4.5,WestPlains,0,5.65,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07331295,"Pennington Creek East of Mill Creek, OK",34.42037,-96.7589,430412,g2,FALSE,29,9.4.5,WestPlains,0,2.9,682,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
T07331300,"Pennington Creek near Reagan, OK",34.347593,-96.70806,430036,g2,FALSE,29,9.4.5,WestPlains,0,2.68,682,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07332390,"Blue River near Connerville, OK",34.383426,-96.600558,698694,g2,FALSE,29,9.4.5,WestPlains,0,2.04,342,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07334800,"Clear Boggy Creek abv Caney Creek nr Caney, OK",34.2550899,-96.2127678,6068804,g3,FALSE,37,8.4.7,EastHghlnds,0,3.56,10064.02,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
T07335700,"Kiamichi River near Big Cedar, OK",34.638437,-94.612724,588170,g2,FALSE,36,8.4.8,EastHghlnds,0,1.57,0,0.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07340300,"Cossatot River near Vandervoort, AR",34.379554,-94.235763,3746094,g2,FALSE,36,8.4.8,EastHghlnds,0,0.45,0,0.13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T07342480,"Middle Sulphur Rv at Commerce, TX",33.266501,-95.915522,4300953,g2,FALSE,32,9.4.7,WestPlains,0,24.26,0,1.72,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07343356,"Cuthand Ck at FM 910 nr Cuthand, TX",33.49888889,-95.0513889,1129421,g3,FALSE,33,8.3.8,SEPlains,0,1,1026,1.54,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
T07343840,"White Oak Ck at IH 30 nr Omaha, TX",33.2747222,-94.8025,1121321,g3,FALSE,33,8.3.8,SEPlains,0.05,115.8,24515,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
T07344100,"Anderson Ck at Hwy 98 nr Simms, TX",33.38444444,-94.4980556,1128207,g3,FALSE,35,8.3.7,SEPlains,0,7.03,180,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
T07344450,"Paw Paw Bayou near Greenwood, LA",32.516819,-93.972405,1136258,g2,FALSE,35,8.3.7,SEPlains,0,14.25,154.8,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07344486,"Brushy Ck at Scroggins, TX",32.975679,-95.184386,1013040,g2,FALSE,35,8.3.7,SEPlains,0,2.1,94,2.77,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07345000,"Boggy Ck nr Daingerfield, TX",33.036236,-94.787708,1009154,g2,FALSE,35,8.3.7,SEPlains,0,123.01,240,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07346045,"Black Cypress Bayou at Jefferson, TX",32.777917,-94.357415,1017865,g2,FALSE,35,8.3.7,SEPlains,0,13.66,861,1.89,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07346140,"Frazier Ck nr Linden, TX",33.05402,-94.29019,1015991,g2,FALSE,35,8.3.7,SEPlains,0,11.72,0,0.72,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07348800,"FLAT LICK BYU NR LETON, LA",32.76959,-93.266835,19935457,g2,FALSE,35,8.3.7,SEPlains,0,0.7,366.08,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07351500,"Cypress Bayou near Keithville, LA",32.300158,-93.827959,8342461,g2,FALSE,35,8.3.7,SEPlains,0,17.04,537,1.16,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07352800,"GRAND BYU NR COUSHATTA, LA",32.048772,-93.302949,19910035,g2,FALSE,35,8.3.7,SEPlains,0,1.23,62,1.55,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07354000,"LITTLE SANDY CK @ KISATCHIE, LA",31.40851,-93.170999,19919686,g2,FALSE,35,8.3.7,SEPlains,0,2.4,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07359610,"Caddo River near Caddo Gap, AR",34.38278,-93.60611,22000700,g2,FALSE,36,8.4.8,EastHghlnds,0,0.2,0,0.73,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T07359800,"CADDO RIVER NEAR ALPINE, ARK.",34.266763,-93.362681,22002024,g2,FALSE,36,8.4.8,EastHghlnds,0,2.03,231,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07360200,"Little Missouri River near Langley, AR",34.311667,-93.899722,22698054,g2,FALSE,36,8.4.8,EastHghlnds,0,0.44,0,0.12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T07362100,"SMACKOVER CREEK NEAR SMACKOVER, ARK.",33.375956,-92.777106,21956120,g2,FALSE,35,8.3.7,SEPlains,0.1,6.1,893,0.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T07362500,"MORO CREEK NEAR FORDYCE, ARKANSAS",33.792222,-92.333333,21950596,g2,FALSE,35,8.3.7,SEPlains,0,0.25,190,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T07362579,"South Alum Creek nr Jessieville, AR",34.79555556,-93.0069444,21921793,g3,FALSE,36,8.4.8,EastHghlnds,0,2.68,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
T07362587,"Alum Fork Saline River near Reform, AR",34.797591,-92.933507,21919761,g2,FALSE,36,8.4.8,EastHghlnds,0,2.66,0,0.13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T07362656,"Brushy Creek near Jessieville, AR",34.71926,-92.99296,21920075,g2,FALSE,36,8.4.8,EastHghlnds,0,3.26,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
T07365800,CORNIE BAYOU NEAR THREE CREEKS,33.039305,-92.937661,15219960,g2,FALSE,35,8.3.7,SEPlains,0,1.15,39,0.52,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07366200,"Little Corney Bayou near Lillie, LA",32.929306,-92.632931,15221924,g2,FALSE,35,8.3.7,SEPlains,0.23,2.04,347,3.51,0.33,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
T07370500,"CASTOR CK NR GRAYSON, LA",32.082103,-92.207083,19383141,g2,FALSE,35,8.3.7,SEPlains,0,1.7,2540,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07372500,"BYU FUNNY LOUIS NR TROUT, LA",31.716282,-92.222358,19376778,g2,FALSE,35,8.3.7,SEPlains,0,0.76,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07373000,"Big Creek at Pollock, LA",31.536287,-92.408471,19376616,g2,FALSE,35,8.3.7,SEPlains,0,1.27,20,2.52,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07373500,"WEST FORK THOMPSON CR NR WAKEFIELD, LA.",30.922401,-91.293166,19052900,g2,FALSE,74,8.3.6,SEPlains,0,6.76,42.04,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T07375000,"Tchefuncta River near Folsom, LA",30.616022,-90.248695,18928210,g2,FALSE,65,8.3.5,SEPlains,0,5.4,624.8,0.77,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
T07375800,"Tickfaw River at Liverpool, LA",30.930736,-90.673432,20089222,g2,FALSE,65,8.3.5,SEPlains,0,0.44,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T07375960,"Tickfaw River at Montpelier, LA",30.686297,-90.643151,20089890,g2,FALSE,65,8.3.5,SEPlains,0,0.42,116,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T07376000,"Tickfaw River at Holden, LA",30.503802,-90.677316,20090368,g2,FALSE,65,8.3.5,SEPlains,0,0.58,116,0.88,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T07376500,"Natalbany River at Baptist, LA",30.504358,-90.545924,20090348,g2,FALSE,65,8.3.5,SEPlains,0,2.38,50,5.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
T07377000,"Amite River near Darlington, LA",30.889069,-90.844545,18985872,g2,FALSE,74,8.3.6,SEPlains,0,0.51,143,0.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T07381800,"SPRING CK NR GLENMORA, LA",31.00019,-92.566806,15145990,g2,FALSE,35,8.3.7,SEPlains,0,46.75,0,0.58,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T08013000,"CALCASIEU RIVER NR GLENMORA, LA",30.996023,-92.673755,15085941,g2,FALSE,35,8.3.7,SEPlains,0,14.92,948,0.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
T08014500,"Whiskey Chitto Creek Near Oberlin, LA",30.69875,-92.893194,15078398,g2,FALSE,35,8.3.7,SEPlains,0.08,4.55,665.54,1.21,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T08016800,"BEAR HEAD CK NR STARKS, LA",30.33326,-93.629054,15075500,g2,FALSE,35,8.3.7,SEPlains,0,9.37,54,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T08023080,"Bayou Grand Cane near Stanley, LA",31.979333,-93.934077,9533087,g2,FALSE,35,8.3.7,SEPlains,0,3.46,319,1.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T08023400,"Bayou San Patricio near Benson, LA",31.875167,-93.658515,9533201,g2,FALSE,35,8.3.7,SEPlains,0,3.46,0,3.41,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T08025500,"Bayou Toro near Toro, LA",31.307127,-93.515729,8329634,g2,FALSE,35,8.3.7,SEPlains,0,0.68,6200,1.92,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
T08028700,"HOOSIER CK NR MERRYVILLE, LA",30.725756,-93.560173,8330716,g2,FALSE,35,8.3.7,SEPlains,0,3.59,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T08029500,"Big Cow Ck nr Newton, TX",30.818889,-93.785556,8330722,g2,FALSE,35,8.3.7,SEPlains,0,3.15,226,0.77,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T08030000,"Cypress Ck nr Buna, TX",30.431317,-93.907954,8331632,g2,FALSE,35,8.3.7,SEPlains,0,7.99,40,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T08031000,"Cow Bayou nr Mauriceville, TX",30.18632,-93.908506,8331928,g2,FALSE,35,8.3.7,SEPlains,0,11.34,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T08033300,"Piney Ck nr Groveton, TX",31.140462,-95.086602,1080121,g2,FALSE,35,8.3.7,SEPlains,0,0.48,150,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T08033900,"E Fk Angelina Rv nr Cushing, TX",31.860172,-94.82327,1149925,g2,FALSE,35,8.3.7,SEPlains,0,3.07,413,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
T08041500,"Village Ck nr Kountze, TX",30.397986,-94.263521,1166409,g2,FALSE,35,8.3.7,SEPlains,0.04,5,4508,1.82,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T08050800,"Timber Ck nr Collinsville, TX",33.554554,-96.947227,1275870,g2,FALSE,29,9.4.5,WestPlains,0,1.36,110,2.81,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T08050840,"Range Ck nr Collinsville, TX",33.52622,-96.807219,1275872,g2,FALSE,32,9.4.7,WestPlains,0,3.93,0,0.42,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T08066200,"Long King Ck at Livingston, TX",30.716306,-94.958824,1487570,g2,FALSE,35,8.3.7,SEPlains,0,1.14,0,2.76,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
T08066300,"Menard Ck nr Rye, TX",30.481389,-94.779722,1494036,g2,FALSE,35,8.3.7,SEPlains,0,6.81,856,1.58,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T08067548,"W Fk San Jacinto Rv nr Huntsville, TX",30.6460298,-95.675224,1465716,g3,FALSE,35,8.3.7,SEPlains,0,0.94,388,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
T08068780,"Little Cypress Ck nr Cypress, TX",30.016054,-95.697446,1508121,g2,FALSE,34,9.5.1,SECstPlain,0,39.55,87,7.62,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T08070000,"E Fk San Jacinto Rv nr Cleveland, TX",30.336598,-95.1041,1520007,g2,FALSE,35,8.3.7,SEPlains,0,1.96,1314,1.9,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
